,日経平均,,NYダウ,,欧州（ストックス600）,,中国（上海総合）,,VIX指数（米国株の予想変動率）,,ドル/円,,ユーロ/円,,ドル/元,,日本,,米国,,原油（WTI）,,金（米先物）
2023/08/21,31565.64,2023/08/21,34463.69,2023/08/22,451.7,2023/08/22,3120.3338,2023/08/22,16.97,2023/08/23,144.83,2023/08/23,157.33,2023/08/22,7.293,2023/08/22,0.67,2023/08/21,4.342,2023/08/21,80.9,2023/08/21,1924.0
2023/08/18,31450.76,2023/08/18,34500.66,2023/08/21,448.66,2023/08/21,3092.9777,2023/08/21,17.13,2023/08/22,145.88,2023/08/22,158.22,2023/08/21,7.2865,2023/08/21,0.652,2023/08/18,4.251,2023/08/18,81.4,2023/08/18,1918.4
2023/08/17,31626.0,2023/08/17,34474.83,2023/08/18,448.44,2023/08/18,3131.953,2023/08/18,17.3,2023/08/21,146.17,2023/08/21,159.29,2023/08/18,7.28,2023/08/18,0.63,2023/08/17,4.308,2023/08/17,80.06,2023/08/17,1918.9
2023/08/16,31766.82,2023/08/16,34765.74,2023/08/17,451.19,2023/08/17,3163.7393,2023/08/17,17.89,2023/08/18,145.37,2023/08/18,158.03,2023/08/17,7.291,2023/08/17,0.651,2023/08/16,4.258,2023/08/16,79.26,2023/08/16,1922.1
2023/08/15,32238.89,2023/08/15,34946.39,2023/08/16,455.29,2023/08/16,3150.1277,2023/08/16,16.78,2023/08/17,145.83,2023/08/17,158.53,2023/08/16,7.2981,2023/08/16,0.63,2023/08/15,4.221,2023/08/15,81.08,2023/08/15,1933.3
2023/08/14,32059.91,2023/08/14,35307.63,2023/08/15,455.57,2023/08/15,3176.1758,2023/08/15,16.46,2023/08/16,146.35,2023/08/16,159.19,2023/08/15,7.2817,2023/08/15,0.626,2023/08/14,4.182,2023/08/14,82.47,2023/08/14,1939.1
2023/08/10,32473.65,2023/08/11,35281.4,2023/08/14,459.86,2023/08/14,3178.4272,2023/08/14,14.82,2023/08/15,145.57,2023/08/15,158.74,2023/08/14,7.2585,2023/08/14,0.621,2023/08/11,4.168,2023/08/11,83.04,2023/08/11,1945.7
2023/08/09,32204.33,2023/08/10,35176.15,2023/08/11,459.17,2023/08/11,3189.248,2023/08/11,14.84,2023/08/14,145.54,2023/08/14,158.71,2023/08/11,7.2367,2023/08/10,0.589,2023/08/10,4.082,2023/08/10,82.87,2023/08/10,1944.7
2023/08/08,32377.29,2023/08/09,35123.36,2023/08/10,464.23,2023/08/10,3254.5597,2023/08/10,15.85,2023/08/11,144.96,2023/08/11,158.65,2023/08/10,7.2165,2023/08/09,0.572,2023/08/09,4.012,2023/08/09,84.22,2023/08/09,1947.8
2023/08/07,32254.56,2023/08/08,35314.49,2023/08/09,460.58,2023/08/09,3244.4867,2023/08/09,15.96,2023/08/10,144.73,2023/08/10,158.95,2023/08/09,7.2085,2023/08/08,0.613,2023/08/08,4.024,2023/08/08,82.84,2023/08/08,1959.7
