,日経平均,,NYダウ,,欧州（ストックス600）,,中国（上海総合）,,VIX指数（米国株の予想変動率）,,ドル/円,,ユーロ/円,,ドル/元,,日本,,米国,,原油（WTI）,,金（米先物）
2022/12/22,26507.87,2022/12/22,33027.49,2022/12/27,428.0,2022/12/26,3065.5626,2022/12/23,20.87,2022/12/27,133.48,2022/12/27,142.0,2022/12/27,6.96,2022/12/23,0.383,2022/12/23,3.747,2022/12/23,79.35,2022/12/23,1806.0
2022/12/21,26387.72,2022/12/21,33376.48,2022/12/23,427.45,2022/12/23,3045.8664,2022/12/22,21.97,2022/12/26,132.86,2022/12/26,141.32,2022/12/26,6.961,2022/12/22,0.392,2022/12/22,3.671,2022/12/22,78.24,2022/12/22,1800.4
2022/12/20,26568.03,2022/12/20,32849.74,2022/12/22,427.26,2022/12/22,3054.4313,2022/12/21,20.07,2022/12/23,132.79,2022/12/23,140.97,2022/12/23,6.988,2022/12/21,0.483,2022/12/21,3.684,2022/12/21,78.42,2022/12/21,1823.9
2022/12/19,27237.64,2022/12/19,32757.54,2022/12/21,431.44,2022/12/21,3068.4105,2022/12/20,21.48,2022/12/22,132.33,2022/12/22,140.22,2022/12/22,6.9829,2022/12/20,0.407,2022/12/20,3.684,2022/12/20,76.02,2022/12/20,1827.7
2022/12/16,27527.12,2022/12/16,32920.46,2022/12/20,424.18,2022/12/20,3073.7659,2022/12/19,22.42,2022/12/21,132.47,2022/12/21,140.45,2022/12/21,6.981,2022/12/19,0.256,2022/12/19,3.583,2022/12/19,75.67,2022/12/19,1796.8
2022/12/15,28051.7,2022/12/15,33202.22,2022/12/19,425.87,2022/12/19,3107.115,2022/12/16,22.62,2022/12/20,131.7,2022/12/20,139.88,2022/12/20,6.96,2022/12/16,0.251,2022/12/16,3.482,2022/12/16,74.5,2022/12/16,1803.0
2022/12/14,28156.21,2022/12/14,33966.35,2022/12/16,424.74,2022/12/16,3167.8576,2022/12/15,22.83,2022/12/19,136.88,2022/12/19,145.2,2022/12/19,6.9772,2022/12/15,0.257,2022/12/15,3.45,2022/12/15,76.37,2022/12/15,1787.1
2022/12/13,27954.85,2022/12/13,34108.64,2022/12/15,429.91,2022/12/15,3168.6478,2022/12/14,21.14,2022/12/16,136.69,2022/12/16,144.7,2022/12/16,6.9708,2022/12/14,0.251,2022/12/14,3.503,2022/12/14,77.42,2022/12/14,1818.8
2022/12/12,27842.33,2022/12/12,34005.04,2022/12/14,442.51,2022/12/14,3176.5253,2022/12/13,22.55,2022/12/15,137.76,2022/12/15,146.41,2022/12/15,6.9716,2022/12/13,0.251,2022/12/13,3.503,2022/12/13,75.25,2022/12/13,1822.5
2022/12/09,27901.01,2022/12/09,33476.46,2022/12/13,442.6,2022/12/13,3176.3255,2022/12/12,25.0,2022/12/14,135.47,2022/12/14,144.68,2022/12/14,6.9498,2022/12/12,0.252,2022/12/12,3.611,2022/12/12,73.3,2022/12/12,1792.9
2022/12/08,27574.43,2022/12/08,33781.48,2022/12/12,436.98,2022/12/12,3179.0417,2022/12/09,22.83,2022/12/13,135.57,2022/12/13,144.16,2022/12/13,6.943,2022/12/09,0.251,2022/12/09,3.567,2022/12/09,71.59,2022/12/09,1809.4
2022/12/07,27686.4,2022/12/07,33597.92,2022/12/09,439.13,2022/12/09,3206.9502,2022/12/08,22.29,2022/12/12,137.66,2022/12/12,145.04,2022/12/12,6.9773,2022/12/08,0.25,2022/12/08,3.493,2022/12/08,71.79,2022/12/08,1801.3
2022/12/06,27885.87,2022/12/06,33596.34,2022/12/08,435.47,2022/12/08,3197.3499,2022/12/07,22.68,2022/12/09,136.56,2022/12/09,143.85,2022/12/09,6.9559,2022/12/07,0.251,2022/12/07,3.408,2022/12/07,72.4,2022/12/07,1799.0
2022/12/05,27820.4,2022/12/05,33947.1,2022/12/07,436.2,2022/12/07,3199.6194,2022/12/06,22.17,2022/12/08,136.65,2022/12/08,144.26,2022/12/08,6.9649,2022/12/06,0.251,2022/12/06,3.513,2022/12/06,74.45,2022/12/06,1783.3
2022/12/02,27777.9,2022/12/02,34429.88,2022/12/06,438.92,2022/12/06,3212.5334,2022/12/05,20.75,2022/12/07,136.6,2022/12/07,143.51,2022/12/07,6.9702,2022/12/05,0.253,2022/12/05,3.599,2022/12/05,77.37,2022/12/05,1781.5
2022/12/01,28226.08,2022/12/01,34395.01,2022/12/05,441.47,2022/12/05,3211.8144,2022/12/02,19.06,2022/12/06,137.05,2022/12/06,143.43,2022/12/06,6.9935,2022/12/02,0.255,2022/12/02,3.503,2022/12/02,80.34,2022/12/02,1811.4
