,日経平均,,NYダウ,,欧州（ストックス600）,,中国（上海総合）,,VIX指数（米国株の予想変動率）,,ドル/円,,ユーロ/円,,ドル/元,,日本,,米国,,原油（WTI）,,金（米先物）
2024/11/07,39381.41,2024/11/06,43729.93,2024/11/07,509.92,2024/11/07,3470.6609,2024/11/07,15.2,2024/11/07,152.93,2024/11/07,165.22,2024/11/07,7.1412,2024/11/08,1.001,2024/11/05,4.291,2024/11/06,71.9,2024/11/06,2668.0
2024/11/06,39480.67,2024/11/05,42221.88,2024/11/06,506.78,2024/11/06,3383.8062,2024/11/06,16.27,2024/11/06,154.63,2024/11/06,165.89,2024/11/06,7.1782,2024/11/07,1.011,2024/11/04,4.309,2024/11/05,72.0,2024/11/05,2753.4
2024/11/05,38474.9,2024/11/04,41794.6,2024/11/05,509.53,2024/11/05,3386.9869,2024/11/05,20.49,2024/11/05,151.6,2024/11/05,165.7,2024/11/05,7.1047,2024/11/06,0.981,2024/11/01,4.363,2024/11/04,71.69,2024/11/04,2745.8
2024/11/01,38053.67,2024/11/01,42052.19,2024/11/04,509.21,2024/11/04,3310.2072,2024/11/04,21.98,2024/11/04,152.13,2024/11/04,165.46,2024/11/04,7.0995,2024/11/05,0.934,2024/10/31,4.284,2024/11/01,69.33,2024/11/01,2745.9
2024/10/31,39081.25,2024/10/31,41763.46,2024/11/01,510.9,2024/11/01,3272.0142,2024/11/01,21.88,2024/11/01,152.98,2024/11/01,165.73,2024/11/01,7.1214,2024/11/01,0.945,2024/10/30,4.264,2024/10/31,70.53,2024/10/31,2754.1
2024/10/30,39277.39,2024/10/30,42141.54,2024/10/31,505.39,2024/10/31,3279.8244,2024/10/31,23.16,2024/10/31,152.03,2024/10/31,165.46,2024/10/31,7.1178,2024/10/31,0.935,2024/10/29,4.274,2024/10/30,69.07,2024/10/30,2799.1
2024/10/29,38903.68,2024/10/29,42233.05,2024/10/30,511.51,2024/10/30,3266.2378,2024/10/30,20.35,2024/10/30,153.41,2024/10/30,166.53,2024/10/30,7.115,2024/10/30,0.956,2024/10/28,4.278,2024/10/29,67.49,2024/10/29,2787.4
2024/10/28,38605.53,2024/10/28,42387.57,2024/10/29,517.99,2024/10/29,3286.407,2024/10/29,19.34,2024/10/29,153.35,2024/10/29,165.9,2024/10/29,7.1301,2024/10/29,0.976,2024/10/25,4.232,2024/10/28,68.01,2024/10/28,2754.7
2024/10/25,37913.92,2024/10/25,42114.4,2024/10/28,520.95,2024/10/28,3322.1975,2024/10/28,19.8,2024/10/28,153.28,2024/10/28,165.73,2024/10/28,7.1254,2024/10/28,0.97,2024/10/24,4.202,2024/10/25,71.69,2024/10/25,2760.8
2024/10/24,38143.29,2024/10/24,42374.36,2024/10/25,518.81,2024/10/25,3299.7003,2024/10/25,20.33,2024/10/25,152.3,2024/10/25,164.43,2024/10/25,7.1199,2024/10/25,0.949,2024/10/23,4.242,2024/10/24,70.33,2024/10/24,2748.8
2024/10/23,38104.86,2024/10/23,42514.95,2024/10/24,518.98,2024/10/24,3280.2625,2024/10/24,19.08,2024/10/24,151.82,2024/10/24,164.37,2024/10/24,7.1194,2024/10/24,0.96,2024/10/22,4.206,2024/10/23,71.05,2024/10/23,2729.0
