,日経平均,,NYダウ,,欧州（ストックス600）,,中国（上海総合）,,VIX指数（米国株の予想変動率）,,ドル/円,,ユーロ/円,,ドル/元,,日本,,米国,,原油（WTI）,,金（米先物）
↓,377.6399999999994,↑,133.39999999999418,↑,6.009999999999991,↑,7.004500000000007,↓,0.9399999999999977,↓円安,1.6399999999999864,↓円安,2.509999999999991,↑元高,0.0259999999999998,↑,0.0010000000000000009,↓,0.10929999999999973,↓,3.989999999999995,↑,16.90000000000009
2023/01/04,25716.86,2023/01/04,33269.77,2023/01/04,440.19,2023/01/04,3123.5164,2023/01/04,21.96,2023/01/04,132.64,2023/01/04,140.69,2023/01/04,6.8875,2023/01/04,0.458,2023/01/04,3.6827,2023/01/04,73.22,2023/01/04,1862.4
2022/12/30,26094.5,2023/01/03,33136.37,2023/01/03,434.18,2023/01/03,3116.5119,2023/01/03,22.9,2023/01/03,131.0,2023/01/03,138.18,2023/01/03,6.9135,2023/01/04,0.457,2023/01/03,3.792,2023/01/03,77.21,2023/01/03,1845.5
2022/12/29,26093.67,2022/12/30,33147.25,2023/01/02,428.95,2022/12/30,3089.2579,2022/12/30,21.67,2023/01/02,130.73,2023/01/02,139.45,2023/01/02,6.8972,2022/12/30,0.417,2022/12/30,3.831,2022/12/30,80.51,2022/12/30,1830.1
2022/12/28,26340.5,2022/12/29,33220.8,2022/12/30,424.89,2022/12/29,3073.7016,2022/12/29,21.44,2022/12/30,131.11,2022/12/30,140.3,2022/12/30,6.8972,2022/12/29,0.452,2022/12/29,3.835,2022/12/29,78.71,2022/12/29,1821.9
2022/12/27,26447.87,2022/12/28,32875.71,2022/12/29,430.35,2022/12/28,3087.3997,2022/12/28,22.14,2022/12/29,133.01,2022/12/29,141.81,2022/12/29,6.9625,2022/12/28,0.457,2022/12/28,3.886,2022/12/28,78.86,2022/12/28,1812.0
2022/12/26,26405.87,2022/12/27,33241.56,2022/12/28,427.46,2022/12/27,3095.5678,2022/12/27,21.65,2022/12/28,134.47,2022/12/28,142.69,2022/12/28,6.9774,2022/12/27,0.462,2022/12/27,3.858,2022/12/27,79.87,2022/12/27,1821.8
2022/12/23,26235.25,2022/12/23,33203.93,2022/12/27,428.0,2022/12/26,3065.5626,2022/12/23,20.87,2022/12/27,133.48,2022/12/27,142.0,2022/12/27,6.96,2022/12/26,0.441,2022/12/23,3.747,2022/12/23,79.35,2022/12/23,1806.0
2022/12/22,26507.87,2022/12/22,33027.49,2022/12/23,427.45,2022/12/23,3045.8664,2022/12/22,21.97,2022/12/26,132.86,2022/12/26,141.32,2022/12/26,6.961,2022/12/23,0.383,2022/12/22,3.671,2022/12/22,78.24,2022/12/22,1800.4
2022/12/21,26387.72,2022/12/21,33376.48,2022/12/22,427.26,2022/12/22,3054.4313,2022/12/21,20.07,2022/12/23,132.79,2022/12/23,140.97,2022/12/23,6.988,2022/12/22,0.392,2022/12/21,3.684,2022/12/21,78.42,2022/12/21,1823.9
2022/12/20,26568.03,2022/12/20,32849.74,2022/12/21,431.44,2022/12/21,3068.4105,2022/12/20,21.48,2022/12/22,132.33,2022/12/22,140.22,2022/12/22,6.9829,2022/12/21,0.483,2022/12/20,3.684,2022/12/20,76.02,2022/12/20,1827.7
2022/12/19,27237.64,2022/12/19,32757.54,2022/12/20,424.18,2022/12/20,3073.7659,2022/12/19,22.42,2022/12/21,132.47,2022/12/21,140.45,2022/12/21,6.981,2022/12/20,0.407,2022/12/19,3.583,2022/12/19,75.67,2022/12/19,1796.8
2022/12/16,27527.12,2022/12/16,32920.46,2022/12/19,425.87,2022/12/19,3107.115,2022/12/16,22.62,2022/12/20,131.7,2022/12/20,139.88,2022/12/20,6.96,2022/12/19,0.256,2022/12/16,3.482,2022/12/16,74.5,2022/12/16,1803.0
2022/12/15,28051.7,2022/12/15,33202.22,2022/12/16,424.74,2022/12/16,3167.8576,2022/12/15,22.83,2022/12/19,136.88,2022/12/19,145.2,2022/12/19,6.9772,2022/12/16,0.251,2022/12/15,3.45,2022/12/15,76.37,2022/12/15,1787.1
2022/12/14,28156.21,2022/12/14,33966.35,2022/12/15,429.91,2022/12/15,3168.6478,2022/12/14,21.14,2022/12/16,136.69,2022/12/16,144.7,2022/12/16,6.9708,2022/12/15,0.257,2022/12/14,3.503,2022/12/14,77.42,2022/12/14,1818.8
2022/12/13,27954.85,2022/12/13,34108.64,2022/12/14,442.51,2022/12/14,3176.5253,2022/12/13,22.55,2022/12/15,137.76,2022/12/15,146.41,2022/12/15,6.9716,2022/12/14,0.251,2022/12/13,3.503,2022/12/13,75.25,2022/12/13,1822.5
2022/12/12,27842.33,2022/12/12,34005.04,2022/12/13,442.6,2022/12/13,3176.3255,2022/12/12,25.0,2022/12/14,135.47,2022/12/14,144.68,2022/12/14,6.9498,2022/12/13,0.251,2022/12/12,3.611,2022/12/12,73.3,2022/12/12,1792.9
2022/12/09,27901.01,2022/12/09,33476.46,2022/12/12,436.98,2022/12/12,3179.0417,2022/12/09,22.83,2022/12/13,135.57,2022/12/13,144.16,2022/12/13,6.943,2022/12/12,0.252,2022/12/09,3.567,2022/12/09,71.59,2022/12/09,1809.4
2022/12/08,27574.43,2022/12/08,33781.48,2022/12/09,439.13,2022/12/09,3206.9502,2022/12/08,22.29,2022/12/12,137.66,2022/12/12,145.04,2022/12/12,6.9773,2022/12/09,0.251,2022/12/08,3.493,2022/12/08,71.79,2022/12/08,1801.3
2022/12/07,27686.4,2022/12/07,33597.92,2022/12/08,435.47,2022/12/08,3197.3499,2022/12/07,22.68,2022/12/09,136.56,2022/12/09,143.85,2022/12/09,6.9559,2022/12/08,0.25,2022/12/07,3.408,2022/12/07,72.4,2022/12/07,1799.0
2022/12/06,27885.87,2022/12/06,33596.34,2022/12/07,436.2,2022/12/07,3199.6194,2022/12/06,22.17,2022/12/08,136.65,2022/12/08,144.26,2022/12/08,6.9649,2022/12/07,0.251,2022/12/06,3.513,2022/12/06,74.45,2022/12/06,1783.3
2022/12/05,27820.4,2022/12/05,33947.1,2022/12/06,438.92,2022/12/06,3212.5334,2022/12/05,20.75,2022/12/07,136.6,2022/12/07,143.51,2022/12/07,6.9702,2022/12/06,0.251,2022/12/05,3.599,2022/12/05,77.37,2022/12/05,1781.5
2022/12/02,27777.9,2022/12/02,34429.88,2022/12/05,441.47,2022/12/05,3211.8144,2022/12/02,19.06,2022/12/06,137.05,2022/12/06,143.43,2022/12/06,6.9935,2022/12/05,0.253,2022/12/02,3.503,2022/12/02,80.34,2022/12/02,1811.4
2022/12/01,28226.08,2022/12/01,34395.01,2022/12/02,443.29,2022/12/02,3156.1442,2022/12/01,19.84,2022/12/05,136.74,2022/12/05,143.5,2022/12/05,6.961,2022/12/02,0.255,2022/12/01,3.527,2022/12/01,81.41,2022/12/01,1817.4
2022/11/30,27968.99,2022/11/30,34589.77,2022/12/01,443.96,2022/12/01,3165.4711,2022/11/30,20.58,2022/12/02,134.3,2022/12/02,141.53,2022/12/02,7.019,2022/12/01,0.256,2022/11/30,3.701,2022/11/30,80.49,2022/11/30,1782.9
2022/11/29,28027.84,2022/11/29,33852.53,2022/11/30,440.04,2022/11/30,3151.3353,2022/11/29,21.89,2022/12/01,135.27,2022/12/01,142.42,2022/12/01,7.0424,2022/11/30,0.251,2022/11/29,3.748,2022/11/29,78.91,2022/11/29,1748.3
2022/11/28,28162.83,2022/11/28,33849.46,2022/11/29,437.29,2022/11/29,3149.7478,2022/11/28,22.21,2022/11/30,138.03,2022/11/30,143.65,2022/11/30,7.0879,2022/11/29,0.252,2022/11/28,3.702,2022/11/28,76.54,2022/11/28,1740.3
2022/11/25,28283.03,2022/11/25,34347.03,2022/11/28,437.85,2022/11/28,3078.5485,2022/11/25,20.5,2022/11/29,138.68,2022/11/29,143.26,2022/11/29,7.1568,2022/11/28,0.251,2022/11/25,3.702,2022/11/25,76.55,2022/11/25,1755.0
2022/11/24,28383.09,2022/11/23,34194.06,2022/11/25,440.73,2022/11/25,3101.6932,2022/11/24,20.42,2022/11/28,138.94,2022/11/28,143.64,2022/11/28,7.2074,2022/11/25,0.251,2022/11/23,3.709,2022/11/23,77.45,2022/11/23,1750.5
2022/11/22,28115.74,2022/11/22,34098.1,2022/11/24,440.84,2022/11/24,3089.3096,2022/11/23,20.35,2022/11/25,139.1,2022/11/25,144.75,2022/11/25,7.1642,2022/11/24,0.245,2022/11/22,3.758,2022/11/22,81.1,2022/11/22,1740.8
2022/11/21,27944.79,2022/11/21,33700.28,2022/11/23,438.82,2022/11/23,3096.9073,2022/11/22,21.29,2022/11/24,138.61,2022/11/24,144.3,2022/11/24,7.15,2022/11/22,0.246,2022/11/21,3.827,2022/11/21,79.74,2022/11/21,1739.5
